quote_id,topic_id,section_number,quote_text,attribution,active,sort_order
437,34,23,"rupam mahat te bahu-vaktra-netram
maha-baho bahu-bahuru-padam
bahudaram bahu-damstra-karalam
drishtva lokah pravyathitas tathaham

Melihat keagungan wujud-Mu dengan banyak mulut, mata, banyak tangan, paha dan kaki, wahai Krsna, dengan banyak perut dan taring-taring yang mengerikan, seluru jagat gemetar, demikian pula aku ketakutan.",Bhagawadgita BAB XI,1,437
438,34,24,"nabhah-sprsam diptam aneka-varnam
vyattananam dipta-visala-netram
drishtva hi tvam pravyathitantar-atma
dhrtim na vindami samam ca visno

Wahai Visnu, setelah Engkau menyentuh langit dengan berbagai warna cemerlang, mulut menganga, mata besar bersinar, hati kecilku gemetar ketakutan, terasa benar olehku tanpa kekuatan dan tiada lagi ketenangan.",Bhagawadgita BAB XI,1,438
439,34,25,"damstra-karalani ca te mukhani
drishtvaiva kalanala-sannibhani
diso na jane na labhe ca sarma
prasida devesa jagan-nivasa

Melihat mulut-Mu dengan taring-taring mengerikan seperti nyala api pralaya, aku tak tahu arah manapun, demikian juga tak menemukan kebahagiaan. wahai Penguasa para dewata, wahai tumpuan alam semesta, belas kasihanilah.",Bhagawadgita BAB XI,1,439
440,34,26,"ami ca tvam dhritarashtrasya putrah
sarve sahaivavani-pala-sanghaih
bhismo dronah suta-putras tathasau
sahasmadiyair api yodha-mukhyaih

Disini semua putra Dhrstarasta bersama-sama para raja lainnya dan juga Bhisma, Drona serta Karna, bersama dengan panglima angkatan perang kami.",Bhagawadgita BAB XI,1,440
441,34,27,"vaktrani te tvaramana vishanti
damstra-karalani bhayanakani
kecid vilagna dasanantaresu
sandrsyante curnitair uttamangaih

Mereka cepat-cepat masuk ke dalam mulut-Mu yang penuh dengan taring-taring mengerikan, ada yang tersangkut diantara taring-taring ini, dan tampak kepala mereka hancur berbenturan.",Bhagawadgita BAB XI,1,441
442,34,28,"yatha nadinam bahavo ’mbu-vegah
samudram evabhimukha dravanti
tatha tavami nara-loka-vira
vishanti vaktrany abhivijvalanti

Bagaikan sungai-sungai banjir, yang arusnya deras mengalir ke samudra, demikian pula para pahlawan dunia manusia ini berlomba, masuk kedalam mulut-Mu yang menyala-nyala.",Bhagawadgita BAB XI,1,442
443,34,29,"yatha pradiptam jvalanam patanga
vishanti nasaya samrddha-vegah
tathaiva nasaya vishanti lokas
tavapi vaktrani samrddha-vegah

Ibarat anai-anai yang masuk dengan secepatnya ke nyala api untuk mati, demikian pula dunia itu masuk kedalam mulut-Mu dengan cepatnya untuk menemui kehancuran.",Bhagawadgita BAB XI,1,443
444,34,30,"lelihyase grasamanah samantal
lokan samagran vadanair jvaladbhih
tejobhir apurya jagat samagram
bhasas tavograh pratapanti visno

Wahai Visnu, dengan menjilat-jilat melalap kesemua penjuru dunia, dengan mulut menyala-nyala, dengan sinar-Mu memenuhi seluruh dunia, membakar alam semesta dengan panas membara.",Bhagawadgita BAB XI,1,444
445,34,31,"akhyahi me ko bhavan ugra-rupo
namo ’stu te deva-vara prasida
vijnatum icchami bhavantam adyam
na hi prajanami tava pravrttim

Katakanlah kepadaku, siapakah Engkau sesungguhnya dengan wujud menyerammkan, wahai Tuhan segala dewa, berbelas kasihlah, segala puji kepada-Mu, saya ingin mengetahui-Mu, Yang Maha Tunggal, aku tidak mengerti maksud-Mu.",Bhagawadgita BAB XI,1,445
446,34,32,"Sri-bhagavan uvaca:
kalo ’smi loka-ksaya-krt pravrddho
lokan samahartum iha pravrttah
rte ’pi tvam na bhavisyanti sarve
ye ’vasthitah pratyanikesu yodhah

Sri Bhagavan bersabda:
Aku adalah waktu yang maha perkasa, untuk menghancurkan dunia yang sekarang ini terlibat dalam memusnahkannya, walaupun tanpa engkau semua angkatan perang yang ditempatkan pada barisan yang memusuhimu tak akan hidup.",Bhagawadgita BAB XI,1,446
447,34,33,"tasmat tvam uttistha yaso labhasva
jitva satrun bhunksva rajyam samrddham
mayaivaite nihatah purvam eva
nimitta-matram bhava savya-sacin<

Karena itu bangkitlah engkau dan jayalah, taklukan musuh, nikmati kerajaan yang sejahtera, sebenarnya mereka telah hancur musnah oleh-Ku, jadi engkau hanya alat belaka, wahai Arjuna.",Bhagawadgita BAB XI,1,447
448,34,34,"dronam ca bhismam ca jayadratham ca
karnam tathanyan api yodha-viran<
maya hatams tvam jahi ma vyathistha
yudhyasva jetasi rane sapatnan

Bunuhlah, Drona, Bhisma, Jayadrata, Karna dan satria pemberani lainnya, yang sebelumnya telah Aku musnahkan, jangan gentar, berjuanglah, engkau akan menang atas musuh-musuhmu dalam pertempuran.",Bhagawadgita BAB XI,1,448
449,34,35,"Sanjaya uvaca:
etac chrutva vacanam keshavasya
kritanjalir vepamanah kiriti
namaskritva bhuya evaha krishnam
sa-gadgadam bhita-bhitah pranamya

Sanjaya berkata:
Setelah mendengar kata-kata kesava itu, Arjuna mencakupkan tangan dengan penuh cemas, menyembah lagi dengan sujud ketakukan dan dengan suara gemetar berkata kepada Krsna.",Bhagawadgita BAB XI,1,449
450,34,36,"Arjuna uvaca:
sthane hrishikesha tava prakirtya
jagat prahrsyaty anurajyate ca
rakshamsi bhitani diso dravanti
sarve namasyanti ca siddha-sanghah

Arjuna berkata:
Tepatlah bila dunia merasa senang dan bahagia dalam memuja-Mu, wahai Hrsikesa (Krsna), para raksasa lari ketakutan kesegala penjuru, para orang sempurna bersujud menyembah dihadap-Mu.",Bhagawadgita BAB XI,1,450
451,34,37,"kasmac ca te na nameran mahatman
gariyase brahmano ’py adi-kartre
ananta devesa jagan-nivasa
tvam aksharam sad-asat tat param yat

Dan mengapa mereka tidak menghormat kepada-Mu wahai Mahatma, yang (Engkau) lebih mulia daripada Brahma, pencipta pertama, wahai Penguasa para dewa, Keberadaan tak terbatas, Tumpuan alam semesta, Engkau sesungguhnya yang maha kekal, keberadaan dan bukan keberadaan dan yang Terutama (yang transendental)",Bhagawadgita BAB XI,1,451
452,34,38,"tvam adi-devah purushah puranas
tvam asya vishvasya param nidhanam
vettasi vedyam ca param ca dhama
tvaya tatam vishvam ananta-rupa

Engkau adalah Dewata Pertama, pribadi terpurba, Tumpuan Utama alam semesta, Engkau adalah Yang Maha Tahu dan yang harus diketahui dan Tempat Kediaman Tertinggi dan alam semesta diliputi oleh-Mu, wahai Keberadaan dalam wujud tak terbatas.",Bhagawadgita BAB XI,1,452
453,34,39,"vayur yamo ’gnir varunah sasankah
prajapatis tvam prapitamahas ca
namo namas te ’stu sahasra-kritvah
punas ca bhuyo ’pi namo namas te

Engkau adalah Dewa Angin, Dewa maut dan Dewa Api, Dewa Laut, Dewa Rembulan, Prajapati dan leluhur semua mahluk, Engkau dihormati dengan penuh penghormatan bahkan berulang kali memberi pengjormatan-Mu.",Bhagawadgita BAB XI,1,453
454,34,40,"namah purastad atha prsthatas te
namo ’stu te sarvata eva sarva
ananta-viryamita-vikramas tvam
sarvam samapnosi tato ’si sarvah

Bersujud dihadapan-Mu, dibelakang-Mu dan dari mana-mana, wahai Semuanya, Engkau tak terbatas dalam keperkasaan, tak terbandingkan dalam kekuatan, meliputi segalanya, dan karenanya Engkau adalah segalanya.",Bhagawadgita BAB XI,1,454
455,34,41,"sakheti matva prasabham yad uktam
he krishna he yadava he sakheti
ajanata mahimanam tavedam
maya pramadat pranayena vapi

Apapun yang telah saya katakan yang ceroboh kepada-Mu adalah karena berpikir Engkau adalah temanku, tak sadar akan keagungan-Mu.""Wahai Krsna, wahai Yadava, wahai Kawan, semuanya itu hanya karna kealpaan atau mungkin sebab kecintaanku.",Bhagawadgita BAB XI,1,455
456,34,42,"yac cavahasartham asat-krto ’si
vihara-sayyasana-bhojanesu
eko ’tha vapy acyuta tat-samaksham
tat ksamaye tvam aham aprameyam

Apapun perbuatan yang kurang sopan waktu bergurau pada-Mu, waktu bermain, waktu tidur, duduk-duduk dan waktu makan, waktu sendirian atau dengan yang lain, aku mohon maaf kepada-Mu, wahai Aeyuta, Yang Tak Terduga.",Bhagawadgita BAB XI,1,456
457,34,43,"pitasi lokasya caracarasya
tvam asya pujyas ca gurur gariyan
na tvat-samo ’sty abhyadhikah kuto ’nyo
loka-traye ’py apratima-prabhava

Engkau adalah Bapa dari dunia yang bergerak dan yang tak bergerak, Engkau adalah Guru Agung yang dipuja dunia ini, tak ada keberadaan lain yang menyamai-Mu di ketiga dunia , sehingga bagaimana mungkin ada yang dapat mengungguli-Mu, wahai Keberadaan dengan kekuasaan yang tak tertandingi.",Bhagawadgita BAB XI,1,457
458,34,44,"tasmat pranamya pranidhaya kayam
prasadaye tvam aham isam idyam
piteva putrasya sakheva sakhyuh
priyah priyayarhasi deva sodhum

Karenanya, dengan menundukkan badan, sujud pada-Mu, saya memohon pada-Mu, wahai Tuhan maha mulia, maafkanlah saya, Engkau seharusnya memperlakukan saya sebagai Bapak kepada putranya, sebagai teman kepada temannya, sebagai kekasih kepada kekasihnya.",Bhagawadgita BAB XI,1,458
459,34,45,"adrsta-purvam hrsito ’smi drishtva
bhayena ca pravyathitam mano me
tad eva me darsaya deva rupam
prasida devesa jagan-nivasa

Saya gembira melihat apa yang belum pernah kulihat sebelumnya, tetapi hatiku gemetar ketakutan, tunjukkanlah wujud lainnya saja, ya Tuhan, berbaik hatilah, wahai Dewa dari para dewa, penopang alam semesta.",Bhagawadgita BAB XI,1,459
460,34,46,"kiritinam gadinam cakra-hastam
icchami tvam drastum aham tathaiva
tenaiva rupena catur-bhujena
sahasra-baho bhava vishva-murte

Saya ingin melihat-Mu kembali seperti semula, bermahkota, memegang gada dan cakra ditangan, dalam wujud-Mu yang berlengan empat, wahai yang bertangan seribu, Yang berwujud semesta.",Bhagawadgita BAB XI,1,460
461,34,47,"Sri-bhagavan uvaca:
maya prasannena tavarjunedam
rupam param darshitam atma-yogat
tejo-mayam vishvam anantam adyam
yan me tvad anyena na drsta-purvam

Sri Bhagavan bersabda:
Dengan berkah-Ku, telah kuperlihatkan kepadamu melalui kekuatan yoga-Ku, wahai Arjuna, wujud Utama-Ku, yang cemerlang, universal, tak terbatas, paling utama, yang tak seorangpun kecuali Engkau, yang telah melihatnya.",Bhagawadgita BAB XI,1,461
462,34,48,"na veda-yajnadhyayanair na danair
na ca kriyabhir na tapobhir ugraih
evam-rupah sakya aham nr-loke
drastum tvad anyena kuru-pravira

Bukan dengan yajna, dengan belajar Veda ataupun dengan beramal dan dengan upacara ataupun tapa brata, Aku dapat dilihat dalam rupa ini di dunia manusia oleh siapapun juga, kecuali Engkau wahai Arjuna.",Bhagawadgita BAB XI,1,462
463,34,49,"ma te vyatha ma ca vimudha-bhavo
drishtva rupam ghoram idrn mamedam
vyapeta-bhih prita-manah punas tvam
tad eva me rupam idam prapasya

Janganlah takut dan bingung melihat rupa-Ku yang maha hebat ini, bebaskan dirimu dari ketakutan dan senangkan hatimu, lihatlah olehmu wujud-Ku yang pertama itu lagi.",Bhagawadgita BAB XI,1,463
464,34,50,"Sanjaya uvaca:
ity arjunam vasudevas tathoktva
svakam rupam darsayam asa bhuyah
asvasayam asa ca bhitam enam
bhutva punah saumya-vapur mahatma

Sanjaya berkata:
Setelah Krsna berkata demikian kepada Arjuna, Vasudeva kembali memperlihatkan wujudnya semula, dan sang Mahatma dengan menggunakan wujud rupawannya menenangkan yang sedang ketakukan itu.",Bhagawadgita BAB XI,1,464
465,34,51,"Arjuna uvaca:
drstvedam manusam rupam
tava saumyam janardana
idanim asmi samvrttah
sa-cetah prakritim gatah

Arjuna berkata:
Setelah melihat wujud manusia-Mu yang lemah lembut kembali, wahai Krsna, kini aku menjadi tenang dan pulih kembali dalam keadaan biasa.",Bhagawadgita BAB XI,1,465
466,34,52,"Sri-bhagavan uvaca:
su-durdarsham idam rupam
drstavan asi yan mama
deva apy asya rupasya
nityam darshana-kanksinah

Sri Bhagavan bersabda:
Sungguh sukar melihat rupa-Ku, yang engkau telah saksikan, sedang para dewa sekalipun ingin untuk dapat menyaksikan wujud tersebut.",Bhagawadgita BAB XI,1,466
467,34,53,"naham vedair na tapasa
na danena na cejyaya
sakya evam-vidho drastum
drstavan asi mam yatha

Bukan dengan Veda, bukan dengan meditasi pun bukan dengan sedekah dan yajna, AKu dapat dilihat seperti cara ini yang telah engkau lihat Aku.",Bhagawadgita BAB XI,1,467
468,34,54,"bhaktya tv ananyaya sakya
aham evam-vidho ’rjuna
jnatum drastum ca tattvena
pravestum ca parantapa

Tetapi, melalui jalan bhakti yang tak tergoyahkan Aku dapat dilihat dalam realitasnya dan juga memasukinya, wahai penakluk musuh (Arjuna)",Bhagawadgita BAB XI,1,468
469,34,55,"mat-karma-krn mat-paramo
mad-bhaktah sanga-varjitah
nirvairah sarva-bhutesu
yah sa mam eti pandava

Ia yang melakukan kegiatan kerja untuk-Ku, yang memandang-Ku sebagai yang Utama, yang dibhaktikan kepada-Ku, yang bebas dari keterikatan, yang tanpa permusuhan terhadap sesama insani, dia datang kepada-Ku, wahai Putra Pandava 

 

Disini berakhir bab ke-sebelas dari Upanisad Bhagavadgita ajaran tentang Brahmavidya dan Yogasastra, berupa percakapan antara Sri Krsna dan Arjuna, yanag berjudul:
""VISVARUPA DARSANA YOGAH""",Bhagawadgita BAB XI,1,469
470,35,1,"Arjuna uvaca:
evam satata-yukta ye
bhaktas tvam paryupasate
ye capy aksharam avyaktam
tesham ke yoga-vittamah

Arjuna berkata:
Bhakta yang mantap senantiasa menyembah-Mu demikian dan yang lain lagi, menyembah yang Abstrak, yang kekal abadi, yang manakah dari keduanya ini yang lebih mahir dalam yoga.",Bhagawadgita BAB XII,1,470
471,35,2,"Sri-bhagavan uvaca:
mayy avesya mano ye mam
nitya-yukta upasate
shraddhaya parayopetas
te me yuktatama matah

Sri Bhagavan bersabda:
Mereka yang memusatkan pikirannya kepada-Ku, dengan senantiasa mengendalikannya dan dengan penuh kepercayaan, merekalah yang saya anggap terbaik dalam melaksanakan yoga.",Bhagawadgita BAB XII,1,471
472,35,3,"ye tv aksharam anirdesyam
avyaktam paryupasate
sarvatra-gam acintyam ca
kuta-stham acalam dhruvam

Tetapi mereka yang memuja Yang Kekal Abadi, yang tak terumuskan, Yang Tak Nyata, yang melingkupi segalanya, dan Yang Tak Terpikirkan, Yang Tak Berubah, Yang tak bergerak, Yang Abadi.",Bhagawadgita BAB XII,1,472
473,35,4,"sanniyamyendriya-gramam
sarvatra sama-buddhayah
te prapnuvanti mam eva
sarva-bhuta-hite ratah

Dengan mengendalikan seluruh indra, berpikiran tetap dan tenang, berusaha guna kesejahteraan semua insan, sebenarnya mereka juga sampai kepada-Ku.",Bhagawadgita BAB XII,1,473
474,35,5,"kleso ’dhikataras tesam
avyaktasakta-cetasam
avyakta hi gatir duhkham
dehavadbhir avapyate

Bagi mereka yang pikirannya dipusatkan kepada Yang Tak terwujud, kesulitannya lebih besar, karena sesungguhnya jalan dari Yang Tak Termanifestasikan sukar dicapai oleh orang yang mempunyai badan jasmani.",Bhagawadgita BAB XII,1,474
475,35,6,"ye tu sarvani karmani
mayi sannyasya mat-parah
ananyenaiva yogena
mam dhyayanta upasate

Sesungguhnya mereka yang menanggalkan segala kegiatan kerja mereka kepada-Ku, memuja-Ku, dan menganggap-Ku sebagai Tujuan Utama, bermeditasi kepada-Ku dengan yoga berpikiran tunggal.",Bhagawadgita BAB XII,1,475
476,35,7,"tesam aham samuddharta
mrityu-samsara-sagarat
bhavami na cirat partha
mayy avesita-cetasam

Bagi mereka yang pikirannya tertuju terus menerus kepada-Ku Partha(Arjuna), Aku segera menjadi penyelamat mereka dari lautan penderitaan mahluk fana.",Bhagawadgita BAB XII,1,476
477,35,8,"mayy eva mana adhatsva
mayi buddhim nivesaya
nivasisyasi mayy eva
ata urdhvam na samsayah

Pusatkan pikiranmu hanya kepada-Ku, biarlah kesadaranmu ada pada-Ku, setelah itu engkau akan hidup didalam-Ku, dan ini tak perlu disangsikan lagi.",Bhagawadgita BAB XII,1,477
478,35,9,"atha cittam samadhatum
na saknosi mayi sthiram
abhyasa-yogena tato
mam icchaptum dhananjaya

Apabila engkau tak mampu memusatkan pikiranmu dengan mantap kepada-Ku, maka kemudian usahakanlah mencapai-Ku dengan jalan yoga kebiasaan, wahai Dhananjaya (Arjuna)",Bhagawadgita BAB XII,1,478
479,35,10,"abhyase ’py asamartho ’si
mat-karma-paramo bhava
mad-artham api karmani
kurvan siddhim avapsyasi

Bila engkau tak sanggup menjalankan yoga kebiasaan, lakukanlah kerja demi Aku, kendatipun dengan melakukan kegiatan kerja demi untuk-Ku, engkau akan mencapai kesempurnaan.",Bhagawadgita BAB XII,1,479
480,35,11,"athaitad apy asakto ’si
kartum mad-yogam asritah
sarva-karma-phala-tyagam
tatah kuru yatatmavan

Apabila inipun tak dapat engkau lakukan, carilah perlindungan dalam yoga kepada-Ku, tinggalkanlah semua pahala karma itu, lakukan dengan berpegang teguh dalam pengendalian diri.",Bhagawadgita BAB XII,1,480
481,35,12,"sreyo hi jnanam abhyasaj
jnanad dhyanam visisyate
dhyanat karma-phala-tyagas
tyagac chantir anantaram

Sesungguhnya ilmu pengetahuan lebih baik dari kebiasaan, meditasi lebih baik dari ilmu pengetahuan, meninggalkan karma phala lebih baik dari meditasi, dari meninggalkan (karma phala itu) kedamaian akan datang kemudian.",Bhagawadgita BAB XII,1,481
482,35,13,"advesta sarva-bhutanam
maitrah karuna eva ca
nirmamo nirahankarah
sama-duhkha-sukhah ksami

Dia yang tidak membenci segala mahluk, bersahabat dan cinta kasih, bebas dari keakuan dan keangkuhan, sama dalam suka dan duka, pemberi maaf.",Bhagawadgita BAB XII,1,482
483,35,14,"santustah satatam yogi
yatatma drdha-niscayah
mayy arpita-mano-buddhir
yo mad-bhaktah sa me priyah

Seorang yogi yang selalu puas, mantap dalam meditasi, pengendalian diri, memiliki keyakinan yang teguh, dengan pikiran dan kecerdasan dipusatkan kepada-Ku, ia sesungguhnya bhakta-Ku yang terkasih.",Bhagawadgita BAB XII,1,483
484,35,15,"yasman nodvijate loko
lokan nodvijate ca yah
harsamarsa-bhayodvegair
mukto yah sa ca me priyah

Dia yang oleh siapa dunia ini tak diganggu dan tak mengganggu dunia ini, yang bebas dari kesenangan, kemarahan, ketakutan dan kebingungan, dia inilah yang terkasih.",Bhagawadgita BAB XII,1,484
485,35,16,"anapeksah sucir daksha
udasino gata-vyathah
sarvarambha-parityagi
yo mad-bhaktah sa me priyah

Dia yang tak mengharapkan apapun, murni dan giat, tak peduli, tak terusik, yang telah tidak memiliki pamrih apapun, dialah pemuja yang Ku-kasihi.",Bhagawadgita BAB XII,1,485
486,35,17,"yo na hrsyati na dvesti
na socati na kanksati
subhasubha-parityagi
bhaktiman yah sa me priyah

Dia yang tidak bersenang hati, tidak membenci, tidak berduka, dan tak menuruti nafsu keinginan, yang melepaskan kebaikan dan kebatilan dengan penuh kebaktian, dialah yang Ku-kasihi.",Bhagawadgita BAB XII,1,486
487,35,18,"samah satrau ca mitre ca
tatha manapamanayoh
sitosna-sukha-duhkhesu
samah sanga-vivarjitah

Dia yang sama terhadap kawan dan lawan, juga sama dalam kehormatan dan kehinaan, sama dalam panas dan dingin, suka dan duka, bebas dari keterikatan.",Bhagawadgita BAB XII,1,487
488,35,19,"tulya-ninda-stutir mauni
santusto yena kenacit
aniketah sthira-matir
bhaktiman me priyo narah

Kepada siapa puji dan maki sama, pendiam, puas terhadap apapun yang dialami, tanpa tempat tinggal, tegas dalam pandangan, berbhakti, orang inilah yang Ku-kasihi.",Bhagawadgita BAB XII,1,488
489,35,20,"ye tu dharmamritam idam
yathoktam paryupasate
sraddadhana mat-parama
bhaktas te ’tiva me priyah

Sesungguhnya ia yang melaksanakan ajaran dharma yang telah diturunkan dengan penuh keyakinan, dan menjadikan Aku sebagai tujuan, penganut inilah yang paling Aku kasihi, karena mereka sangat kasih kepada-Ku.



Disini berakhir Bab ke-duabelas dari Upanisad Bhagawadgita, Ajaran tentang Brahmavidya dan Yogasastra, berupa percakapan antara Sri Krsna dan Arjuna, yang berjudul :
""BHAKTI YOGAH""",Bhagawadgita BAB XII,1,489
490,36,1,"Arjuna uvaca:
prakritim purusham caiva
kshetram kshetra-jnam eva ca
etad veditum icchami
jnanam jneyam ca keshava

Arjuna berkata:
Prakrti dan purusa, ksetra dan ksetrajna, pengetahuan dan apa yang harus diketahui, semua ini aku ingin mengetahuinya, wahai Krsna.",Bhagawadgita BAB XIII,1,490
491,36,2,"Sri-bhagavan uvaca:
idam sariram kaunteya
kshetram ity abhidhiyate
etad yo vetti tam prahuh
kshetra-jna iti tad-vidah

Sri Bhagavan bersabda:
Badan ini dinamakan lapangan (ksetra) dan dia yang mengetahuinya disebut ksetrajna oleh para bijak, wahai Arjuna.",Bhagawadgita BAB XIII,1,491
